totalArea,floorNumber,floorsTotal,wallsMaterial,latitude,longitude,price
63,8,9,5,56.959363,40.9686521,3100000
63,3,5,,57.027862,40.9578421,3100000
78,3,4,,56.999755,40.968416,3100000
65,2,9,,56.976655,40.9659836,3100000
71,1,5,,56.976655,40.9659836,3100000
65,6,10,,56.9536959,41.0432389,3100000
95,5,5,,57.0095178,40.9723018,3100000
62,3,5,,56.9589899,40.9946997,3100000
84,1,5,5,57.012241,40.9783337,3100000
74,5,9,,57.0247855,40.9612025,3100000
65,2,6,5,57.005347,40.9767548,3100000
77,1,18,,57.0031029,40.9909373,3108000
66,8,14,,56.9877634,40.9709798,3110000
61,8,9,,56.9798141,40.9798948,3112000
81,4,17,6,57.0160255,40.965432,3113000
81,6,17,6,57.0160255,40.965432,3113000
74,17,17,6,56.9867164,40.9784728,3113000
87,4,9,,57.0268556,40.9258377,3114000
70,9,20,,56.993567,40.993566,3115000
62,15,17,5,56.997034,40.966871,3118000
61,5,9,,56.9798141,40.9798948,3118000
87,5,17,6,56.9867164,40.9784728,3125000
67,2,18,5,56.997034,40.966871,3126000
78,10,18,,57.0031029,40.9909373,3127000
78,11,18,,57.0031029,40.9909373,3127000
78,12,18,,57.0031029,40.9909373,3127000
78,13,18,,57.0031029,40.9909373,3127000
78,14,18,,57.0031029,40.9909373,3127000
78,15,18,,57.0031029,40.9909373,3127000
78,16,18,,57.0031029,40.9909373,3127000
78,17,18,,57.0031029,40.9909373,3127000
78,18,18,,57.0031029,40.9909373,3127000
78,10,17,,57.0031029,40.9909373,3127000
78,11,17,,57.0031029,40.9909373,3127000
78,12,17,,57.0031029,40.9909373,3127000
78,13,17,,57.0031029,40.9909373,3127000
78,14,17,,57.0031029,40.9909373,3127000
78,15,17,,57.0031029,40.9909373,3127000
78,16,17,,57.0031029,40.9909373,3127000
78,17,17,,57.0031029,40.9909373,3127000
84,14,14,,57.0344665,40.9242812,3127000
84,14,14,,57.0344665,40.9242812,3127000
83,10,17,,57.0353706,40.9229154,3129000
87,6,17,,56.9867164,40.9784728,3130000
79,1,10,,56.9681997,40.9860104,3130000
87,5,17,6,56.9867164,40.9784728,3130000
87,6,17,6,56.9867164,40.9784728,3130000
87,6,17,6,56.9867164,40.9784728,3130000
87,6,17,6,56.9867164,40.9784728,3130000
87,6,17,6,56.9867164,40.9784728,3130000
62,9,17,5,56.997034,40.966871,3130000
78,2,18,,57.0031029,40.9909373,3132000
78,2,18,,57.0031029,40.9909373,3132000
78,3,18,,57.0031029,40.9909373,3132000
78,4,18,,57.0031029,40.9909373,3132000
78,5,18,,57.0031029,40.9909373,3132000
78,6,18,,57.0031029,40.9909373,3132000
78,8,18,,57.0031029,40.9909373,3132000
78,9,18,,57.0031029,40.9909373,3132000
78,3,17,,57.0031029,40.9909373,3132000
78,4,17,,57.0031029,40.9909373,3132000
78,5,17,,57.0031029,40.9909373,3132000
78,6,17,,57.0031029,40.9909373,3132000
78,7,17,,57.0031029,40.9909373,3132000
78,8,17,,57.0031029,40.9909373,3132000
78,9,17,,57.0031029,40.9909373,3132000
68,1,17,5,56.997034,40.966871,3144000
78,1,18,,57.0031029,40.9909373,3146000
78,1,18,,57.0031029,40.9909373,3146000
71,14,17,,56.999924,40.976299,3150000
86,3,9,,57.0268556,40.9258377,3150000
76,1,10,,57.014873,41.007185,3150000
90,3,5,,57.0107751,40.9757501,3150000
76,1,9,5,57.015068,41.0075,3150000
98,5,17,,56.9726955,41.0108145,3150000
82,2,17,,56.9979968,40.9435125,3150000
69,7,9,4,56.977239,40.9811761,3150000
62,9,9,5,57.0052636,40.9546967,3150000
86,9,10,,57.0314557,40.9214136,3150000
76,1,10,,57.0178089,41.01931,3150000
66,3,5,,56.9916156,41.0015786,3150000
50,2,9,5,57.034816,40.968979,3150000
63,9,9,5,57.0052636,40.9546967,3150000
47,2,9,,57.032801,40.9210328,3150000
61,8,21,6,57.0065564,40.9507066,3150000
87,2,9,,57.0268556,40.9258377,3153000
88,9,9,,57.0268556,40.9258377,3155000
74,2,17,,57.0003851,40.9786698,3157000
63,3,7,5,56.9976971,40.9923582,3157000
88,8,9,,57.0268556,40.9258377,3162000
94,13,17,6,56.9867164,40.9784728,3163000
87,3,9,,57.0032619,41.0263623,3164000
88,8,9,,57.0268556,40.9258377,3166000
59,9,9,,56.9827243,40.9816509,3166000
59,9,9,,56.9798141,40.9798948,3166000
86,8,9,,57.0268556,40.9258377,3167000
63,4,7,,56.9980284,40.9916626,3168000
87,7,9,,57.0268556,40.9258377,3169000
87,8,9,,57.0268556,40.9258377,3171000
80,12,14,,56.971523,40.9709699,3172000
80,12,14,,56.971523,40.9709699,3172000
80,13,14,,56.971523,40.9709699,3172000
79,12,14,,56.971523,40.9709699,3172000
79,13,14,,56.971523,40.9709699,3172000
79,10,18,,57.0031029,40.9909373,3173000
79,11,18,,57.0031029,40.9909373,3173000
79,12,18,,57.0031029,40.9909373,3173000
79,13,18,,57.0031029,40.9909373,3173000
79,14,18,,57.0031029,40.9909373,3173000
79,15,18,,57.0031029,40.9909373,3173000
79,16,18,,57.0031029,40.9909373,3173000
79,17,18,,57.0031029,40.9909373,3173000
79,18,18,,57.0031029,40.9909373,3173000
79,10,17,,57.0031029,40.9909373,3173000
79,11,17,,57.0031029,40.9909373,3173000
79,12,17,,57.0031029,40.9909373,3173000
79,13,17,,57.0031029,40.9909373,3173000
79,14,17,,57.0031029,40.9909373,3173000
79,15,17,,57.0031029,40.9909373,3173000
79,16,17,,57.0031029,40.9909373,3173000
79,17,17,,57.0031029,40.9909373,3173000
96,11,14,,57.0344665,40.9242812,3175000
96,2,14,,57.0344665,40.9242812,3175000
67,13,18,5,56.997034,40.966871,3177000
82,17,17,5,56.9983928,40.9413307,3180000
67,2,18,5,56.997034,40.966871,3182000
67,11,18,5,56.997034,40.966871,3182000
79,1,18,,57.0031029,40.9909373,3183000
67,8,18,5,56.997034,40.966871,3184000
79,1,18,,57.0031029,40.9909373,3185000
79,2,18,,57.0031029,40.9909373,3185000
79,2,18,,57.0031029,40.9909373,3185000
79,3,18,,57.0031029,40.9909373,3185000
79,4,18,,57.0031029,40.9909373,3185000
79,5,18,,57.0031029,40.9909373,3185000
79,6,18,,57.0031029,40.9909373,3185000
79,7,18,,57.0031029,40.9909373,3185000
79,8,18,,57.0031029,40.9909373,3185000
79,9,18,,57.0031029,40.9909373,3185000
79,3,17,,57.0031029,40.9909373,3185000
79,4,17,,57.0031029,40.9909373,3185000
79,5,17,,57.0031029,40.9909373,3185000
79,6,17,,57.0031029,40.9909373,3185000
79,7,17,,57.0031029,40.9909373,3185000
79,8,17,,57.0031029,40.9909373,3185000
79,9,17,,57.0031029,40.9909373,3185000
67,4,18,5,56.997034,40.966871,3187000
67,2,17,5,56.997034,40.966871,3193000
67,2,17,5,56.997034,40.966871,3193000
68,1,9,,57.017249,40.975881,3196000
65,2,9,5,57.034816,40.968979,3200000
68,2,9,5,57.0294878,40.9162017,3200000
85,9,10,,57.0314557,40.9214136,3200000
80,1,10,,56.9681997,40.9860104,3200000
66,3,9,4,57.0087232,40.9587897,3200000
81,5,5,5,57.0160711,40.9801786,3200000
66,7,9,,57.0235449,40.9576849,3200000
76,1,9,,57.0089214,40.989258,3200000
58,9,9,5,56.963242,41.0200699,3200000
74,2,5,5,56.9947742,41.0029824,3200000
50,8,10,,57.0245169,40.9608037,3200000
68,7,9,,56.999384,40.9497109,3200000
68,7,9,,56.999384,40.9497109,3200000
72,13,17,,57.0336944,40.9177299,3200000
72,14,17,,57.0336944,40.9177299,3200000
72,15,17,,57.0336944,40.9177299,3200000
77,3,5,5,57.007716,40.9792259,3200000
62,18,20,,56.9752859,40.978288,3200000
50,8,10,,57.0245169,40.9608037,3200000
68,9,10,4,56.9626197,41.0231438,3200000
67,13,17,4,56.998856,40.941021,3200000
75,9,12,6,57.0365557,40.9845248,3200000
76,7,9,,56.983652,40.9712061,3200000
50,2,9,5,57.034816,40.968979,3200000
72,11,14,5,56.998916,40.9970414,3200000
55,3,4,,57.0114958,40.9879582,3200000
63,1,5,,56.9655949,41.0104089,3200000
67,6,10,,56.991669,40.972448,3200000
63,2,9,5,57.0323218,40.9204668,3200000
84,7,20,,57.0021522,40.996446,3201000
84,8,20,8,57.0021522,40.996446,3201000
68,9,18,5,56.997034,40.966871,3203000
68,10,18,5,56.997034,40.966871,3203000
68,11,18,5,56.997034,40.966871,3203000
68,4,17,,57.0005373,40.9708692,3203000
84,13,14,,57.0344665,40.9242812,3211000
84,12,14,,57.0344665,40.9242812,3211000
84,11,14,,57.0344665,40.9242812,3211000
84,10,14,,57.0344665,40.9242812,3211000
84,10,14,,57.0344665,40.9242812,3211000
84,11,14,,57.0344665,40.9242812,3211000
84,12,14,,57.0344665,40.9242812,3211000
84,13,14,,57.0344665,40.9242812,3211000
88,2,9,,57.0268556,40.9258377,3212000
84,8,20,8,57.0021522,40.996446,3217000
79,3,5,,56.9876457,40.9348893,3218000
88,9,9,,57.0268556,40.9258377,3219000
80,16,17,,57.0336944,40.9177299,3225000
88,9,9,,57.0268556,40.9258377,3226000
86,8,9,,57.0268556,40.9258377,3227000
88,7,9,,57.0268556,40.9258377,3228000
59,4,9,,56.9827243,40.9816509,3228000
59,4,9,,56.9798141,40.9798948,3228000
88,6,9,,57.0268556,40.9258377,3234000
67,5,21,,56.993567,40.993566,3235000
80,1,18,,57.0031029,40.9909373,3236000
80,1,18,,57.0031029,40.9909373,3236000
83,9,17,,57.0353706,40.9229154,3240000
67,13,17,5,56.997034,40.966871,3244000
67,13,17,5,56.997034,40.966871,3244000
66,2,9,,57.017249,40.975881,3247000
66,9,9,,57.017249,40.975881,3248000
67,11,17,5,56.997034,40.966871,3249000
65,2,9,5,57.034816,40.968979,3250000
65,4,9,5,57.034816,40.968979,3250000
68,9,9,5,57.034816,40.968979,3250000
66,9,9,,56.999384,40.9497109,3250000
69,5,19,,57.0016645,40.994006,3250000
82,3,5,5,57.026757,40.988633,3250000
66,9,9,4,56.9809704,40.9732525,3250000
73,2,5,,57.023893,40.966609,3250000
69,5,18,,57.0016645,40.994006,3250000
90,9,10,,56.9550558,41.0427949,3250000
63,8,10,5,56.969,41.015247,3250000
67,4,9,7,57.0097301,40.9934694,3250000
58,8,10,,57.0314557,40.9214136,3250000
98,7,17,,56.9726955,41.0108145,3250000
61,10,10,,56.968472,40.9937843,3250000
60,8,10,,56.9671227,40.9945907,3250000
90,4,10,,56.9546194,41.0439303,3250000
99,8,16,,56.9533586,41.0461988,3250000
69,5,18,,57.0031843,40.9936641,3250000
65,13,17,4,56.998856,40.941021,3250000
48,4,14,,57.008697,40.993586,3250000
90,10,10,,56.9550558,41.0427949,3250000
79,11,14,,56.971523,40.9709699,3252000
67,8,17,5,56.997034,40.966871,3252000
67,4,17,5,56.997034,40.966871,3254000
67,4,17,5,56.997034,40.966871,3254000
67,4,20,,56.993567,40.993566,3259000
67,5,20,,56.993567,40.993566,3259000
83,9,17,,57.0353706,40.9229154,3264000
75,1,5,5,56.958342,40.995103,3270000
67,4,5,,56.985223,40.9704652,3270000
68,3,18,5,56.997034,40.966871,3271000
68,3,17,5,56.997034,40.966871,3271000
68,9,17,5,56.997034,40.966871,3271000
68,3,17,5,56.997034,40.966871,3271000
68,4,17,5,56.997034,40.966871,3273000
68,4,17,5,56.997034,40.966871,3273000
68,4,18,5,56.997034,40.966871,3274000
68,3,21,,56.993567,40.993566,3274000
61,6,7,5,56.9976971,40.9923582,3278000
84,11,17,,56.9979968,40.9435125,3280000
68,4,17,5,56.997034,40.966871,3281000
68,7,17,5,56.997034,40.966871,3281000
64,2,10,,56.9681997,40.9860104,3285000
70,3,20,,57.0031881,40.9909964,3290000
61,8,9,,56.9827243,40.9816509,3295000
61,8,9,,56.9798141,40.9798948,3295000
71,1,14,,56.9877634,40.9709798,3297000
71,1,14,,56.9877634,40.9709798,3297000
71,1,14,,56.989267,40.9669326,3297000
72,1,5,,56.9752859,40.978288,3300000
88,8,21,,57.0162491,40.96966,3300000
88,13,21,,57.0161915,40.9716018,3300000
88,14,21,,57.0162491,40.96966,3300000
88,20,21,,57.0162491,40.96966,3300000
65,4,5,4,56.9975177,40.9650848,3300000
70,2,9,,56.960593,41.022284,3300000
85,7,10,,57.0314557,40.9214136,3300000
85,5,10,,57.0314557,40.9214136,3300000
89,2,10,,57.0314557,40.9214136,3300000
62,6,9,,56.9551383,41.0037303,3300000
66,9,10,4,56.9798011,40.974609,3300000
73,8,18,,57.0031029,40.9909373,3300000
76,4,19,6,57.0065564,40.9507066,3300000
63,3,9,7,57.0097301,40.9934694,3300000
75,8,18,,57.0031029,40.9909373,3300000
63,5,10,,56.997294,40.946447,3300000
66,9,10,4,56.9798011,40.974609,3300000
53,7,9,,57.027557,40.9857757,3300000
52,5,5,,56.9846547,40.973983,3300000
83,7,9,,56.9557018,40.9808185,3300000
88,20,21,,57.016376,40.9763004,3300000
88,14,21,,57.016376,40.9763004,3300000
88,13,21,,57.016376,40.9763004,3300000
88,8,21,,57.016376,40.9763004,3300000
98,5,17,4,56.998856,40.941021,3300000
88,8,18,,57.0162657,40.9721007,3300000
88,13,18,,57.0162657,40.9721007,3300000
88,14,21,,57.0162657,40.9721007,3300000
88,20,21,,57.0162657,40.9721007,3300000
61,9,9,5,57.0310495,40.9256381,3300000
103,2,5,,57.0064833,41.0242754,3300000
80,3,5,5,57.026757,40.988633,3300000
65,1,9,4,56.9802696,40.9749892,3300000
61,5,9,,56.9827243,40.9816509,3301000
61,5,9,,56.9798141,40.9798948,3301000
72,12,14,,56.9877634,40.9709798,3316000
72,11,14,,56.9877634,40.9709798,3316000
83,9,20,1,56.987621,40.9659871,3320000
69,19,20,,56.9750019,40.9760346,3328000
74,3,3,,56.9908674,40.9306046,3330000
78,10,14,,56.971523,40.9709699,3331000
79,8,15,,56.971523,40.9709699,3331000
80,10,14,,56.971523,40.9709699,3331000
79,10,14,,56.971523,40.9709699,3331000
79,9,14,,56.971523,40.9709699,3331000
79,8,14,,56.971523,40.9709699,3331000
78,10,14,,56.971523,40.9709699,3331000
78,10,14,,56.971523,40.9709699,3331000
78,10,14,,56.971523,40.9709699,3331000
79,10,14,,56.971523,40.9709699,3331000
68,2,9,,57.017249,40.975881,3332000
68,9,9,,57.017249,40.975881,3332000
68,2,9,,57.0174506,40.9797547,3332000
76,1,5,5,56.973983,40.978434,3350000
60,6,10,5,56.9900886,41.0223211,3350000
61,1,10,4,56.9615985,41.0248153,3350000
167,1,17,5,57.0292936,40.9151335,3350000
157,1,19,5,57.0292936,40.9151335,3350000
58,5,9,5,57.0294878,40.9162017,3350000
76,2,5,,57.0162379,41.0154549,3350000
70,3,20,,57.0031881,40.9909964,3350000
70,1,9,,56.9809704,40.9732525,3350000
66,1,9,4,56.9809704,40.9732525,3350000
62,4,9,5,56.999426,40.9610761,3350000
76,10,10,,56.9732813,40.9638528,3350000
90,4,4,5,56.9789916,40.9791653,3350000
69,1,9,5,57.0314455,40.9213908,3350000
63,7,10,,56.9685978,40.9937885,3350000
62,14,14,5,56.9754483,41.006884,3350000
90,2,10,,57.0316986,40.9216607,3350000
69,1,5,5,56.9696071,40.9789189,3350000
70,2,5,,57.0316986,40.9216607,3350000
83,4,20,1,56.987621,40.9659871,3353000
83,7,20,1,56.987621,40.9659871,3353000
83,12,20,1,56.987621,40.9659871,3353000
82,16,20,1,56.987621,40.9659871,3353000
82,16,20,1,56.987621,40.9659871,3353000
83,2,20,,56.9866422,40.9648638,3353000
83,2,20,,56.9866422,40.9648638,3353000
83,3,20,,56.9866422,40.9648638,3353000
83,4,20,,56.9866422,40.9648638,3353000
83,4,20,,56.9866422,40.9648638,3353000
83,5,20,,56.9866422,40.9648638,3353000
83,6,20,,56.9866422,40.9648638,3353000
83,6,20,,56.9866422,40.9648638,3353000
68,3,9,,57.017249,40.975881,3356000
63,6,7,5,56.9976971,40.9923582,3358000
60,2,9,5,56.9659747,40.9616183,3360000
89,3,17,6,56.9867164,40.9784728,3366000
84,6,20,8,57.0021522,40.996446,3369000
60,4,5,,56.9908674,40.9306046,3370000
84,11,18,8,57.0021522,40.996446,3370000
103,10,14,,57.0344665,40.9242812,3370000
76,1,10,5,56.9992065,40.9701046,3370000
125,2,19,5,57.0292936,40.9151335,3380000
66,3,9,,57.017249,40.975881,3380000
66,4,9,,57.017249,40.975881,3380000
66,6,9,,57.017249,40.975881,3380000
72,6,9,5,57.0294878,40.9162017,3380000
76,6,10,,56.9732813,40.9638528,3380000
89,8,10,,57.0314557,40.9214136,3385000
89,8,10,,57.0314557,40.9214136,3385000
89,4,10,,57.0314557,40.9214136,3385000
88,8,10,,57.0314557,40.9214136,3385000
89,8,10,,57.0344632,40.9175342,3385000
89,8,10,,57.0316986,40.9216607,3385000
84,9,20,8,57.0021522,40.996446,3386000
61,2,5,4,56.9555911,40.9925129,3390000
60,4,5,,56.9633693,40.9940312,3390000
67,6,20,,56.993567,40.993566,3390000
67,8,20,,56.993567,40.993566,3390000
84,10,18,,57.0031029,40.9909373,3394000
84,11,18,,57.0031029,40.9909373,3394000
84,12,18,,57.0031029,40.9909373,3394000
84,13,18,,57.0031029,40.9909373,3394000
84,14,18,,57.0031029,40.9909373,3394000
84,16,18,,57.0031029,40.9909373,3394000
84,17,18,,57.0031029,40.9909373,3394000
84,18,18,,57.0031029,40.9909373,3394000
72,1,9,,57.017249,40.975881,3395000
83,1,7,,56.9741278,41.0033017,3396000
60,5,9,5,56.997637,40.996352,3399000
75,6,10,,56.9732813,40.9638528,3400000
78,9,13,,56.9536959,41.0432389,3400000
68,9,10,,56.9600938,41.0270809,3400000
75,9,10,,57.0351669,40.9694261,3400000
72,9,9,,57.0077986,40.9480101,3400000
124,2,18,5,57.0292936,40.9151335,3400000
85,8,10,,57.0314557,40.9214136,3400000
127,2,19,5,57.0292936,40.9151335,3400000
76,6,10,,56.9732813,40.9638528,3400000
57,1,5,,56.9908674,40.9306046,3400000
67,17,20,,57.0003474,40.9971078,3400000
66,1,9,4,56.9809704,40.9732525,3400000
90,8,10,,57.0316986,40.9216607,3400000
56,5,6,5,57.0115664,40.9796306,3400000
64,10,10,,56.9671227,40.9945907,3400000
103,10,14,,57.0344665,40.9242812,3404000
103,7,14,,57.0344665,40.9242812,3404000
103,8,12,,57.0344665,40.9242812,3404000
103,9,14,,57.0344665,40.9242812,3404000
103,9,14,,57.0344665,40.9242812,3404000
103,10,14,,57.0344665,40.9242812,3404000
103,11,14,,57.0344665,40.9242812,3404000
103,14,14,,57.0344665,40.9242812,3405000
103,12,14,,57.0344665,40.9242812,3405000
103,11,14,,57.0344665,40.9242812,3405000
85,2,18,,57.0031029,40.9909373,3405000
85,6,18,,57.0031029,40.9909373,3405000
85,7,18,,57.0031029,40.9909373,3405000
85,8,18,,57.0031029,40.9909373,3405000
85,9,18,,57.0031029,40.9909373,3405000
103,12,14,,57.0344665,40.9242812,3405000
103,14,14,,57.0344665,40.9242812,3405000
88,4,17,6,56.9867164,40.9784728,3410000
88,4,17,6,56.9867164,40.9784728,3410000
90,9,10,,56.9550558,41.0427949,3420000
57,1,7,5,56.9967966,40.9924112,3429000
57,1,7,5,56.9976971,40.9923582,3429000
63,8,9,,56.9808969,40.9754418,3430000
170,1,14,5,57.0292936,40.9151335,3433000
85,1,18,,57.0031029,40.9909373,3434000
77,3,5,5,57.0109264,40.9762765,3450000
84,2,20,,56.9759892,40.9830055,3450000
74,8,14,,56.9685567,40.9897043,3450000
81,4,5,,56.9976881,40.981329,3450000
68,4,9,,56.9694803,40.9804821,3450000
78,3,5,,57.02674,40.9865576,3450000
63,6,10,,56.9744,40.9744806,3450000
84,3,17,4,56.998856,40.941021,3450000
45,14,15,,57.0055841,40.9511046,3450000
77,6,9,5,56.989812,40.969176,3450000
76,2,9,,56.9746724,41.0074792,3454000
76,3,9,,56.9746724,41.0074792,3454000
76,4,9,,56.9746724,41.0074792,3454000
76,5,9,,56.9746724,41.0074792,3454000
76,6,9,,56.9746724,41.0074792,3454000
76,7,9,,56.9746724,41.0074792,3454000
76,8,9,,56.9746724,41.0074792,3454000
76,9,9,,56.9746724,41.0074792,3454000
66,19,20,,56.9759892,40.9830055,3467000
70,20,20,,56.9750019,40.9760346,3467000
70,20,20,,56.9737395,40.9811957,3467000
66,20,20,,56.9759892,40.9830055,3467000
70,19,20,,56.9752859,40.978288,3467000
70,20,14,,56.9759892,40.9830055,3467000
68,3,9,,57.017249,40.975881,3469000
68,4,9,,57.017249,40.975881,3469000
68,8,9,,57.017249,40.975881,3469000
88,3,6,,57.0110034,40.9748715,3470000
70,5,21,,56.993567,40.993566,3474000
70,4,20,,56.993567,40.993566,3474000
70,5,20,,56.993567,40.993566,3474000
70,6,20,,56.993567,40.993566,3474000
74,6,9,5,56.989812,40.969176,3480000
63,7,7,5,56.9976971,40.9923582,3484000
66,3,9,,57.013823,40.976625,3490000
55,4,6,5,57.0115664,40.9796306,3490000
60,2,5,,56.9569013,40.9910269,3490000
74,3,9,5,56.9836893,40.9746665,3499000
126,5,6,,57.0446483,40.9444397,3500000
79,16,17,,57.0028513,40.9657413,3500000
64,4,9,,57.0005373,40.9708692,3500000
65,3,5,,57.0089486,40.9745958,3500000
54,4,5,,57.004407,40.9582369,3500000
84,1,9,,56.9546194,41.0439303,3500000
84,1,9,,56.9536959,41.0432389,3500000
124,19,19,5,57.0292936,40.9151335,3500000
67,4,12,5,56.966292,40.9634391,3500000
60,6,9,5,57.0294878,40.9162017,3500000
74,13,20,8,57.0021522,40.996446,3500000
64,5,7,,56.962598,40.99938,3500000
69,4,9,,56.976796,40.979588,3500000
158,1,10,,57.0293579,40.9173785,3500000
85,1,9,4,56.998798,40.954095,3500000
65,8,9,4,56.9862014,40.9746838,3500000
93,2,9,5,57.0323218,40.9204668,3500000
67,1,9,,57.0031235,40.9516109,3500000
52,2,10,,57.0023318,40.9894916,3500000
78,1,10,,56.968472,40.9937843,3500000
77,6,10,,57.0314557,40.9214136,3500000
71,9,10,5,57.0404905,40.9588337,3500000
95,9,20,8,57.0021522,40.996446,3529000
68,4,9,,57.017249,40.975881,3536000
68,4,9,,57.017249,40.975881,3536000
68,4,9,,57.017249,40.975881,3537000
72,2,9,,57.017249,40.975881,3540000
72,8,9,,57.017249,40.975881,3540000
72,9,9,,57.017249,40.975881,3540000
68,6,9,5,57.0328822,40.9682838,3550000
73,2,10,,56.959774,40.9717931,3550000
59,1,12,,56.9942299,41.0016847,3550000
65,6,9,,56.9802696,40.9749892,3550000
43,9,10,,56.9605464,40.9692955,3550000
66,1,9,,56.9808969,40.9754418,3550000
63,6,9,,57.0247855,40.9612025,3550000
81,5,17,,56.9979968,40.9435125,3550000
70,1,5,,56.9995902,41.0673398,3550000
56,7,7,5,56.9659694,41.0211115,3550000
67,17,18,,57.0003474,40.9971078,3550000
82,10,10,,56.975031,40.9784852,3550000
87,6,17,,57.0003851,40.9786698,3550000
75,5,9,,56.9829631,40.9664745,3550000
70,8,10,,56.9752859,40.978288,3550000
117,2,5,5,57.0321019,40.9816708,3550000
65,6,9,4,56.9802696,40.9749892,3550000
66,1,9,4,56.9827243,40.9816509,3560000
66,1,9,,56.9827243,40.9816509,3560000
96,1,10,5,57.0005821,40.9285033,3568000
96,1,10,5,57.0005821,40.9285033,3568000
96,1,10,5,57.0005821,40.9285033,3568000
96,1,10,5,57.0005821,40.9285033,3568000
95,1,10,5,57.0005821,40.9285033,3568000
95,1,10,5,57.0005821,40.9285033,3568000
68,10,14,,56.9750019,40.9760346,3578000
66,8,10,,57.0314557,40.9214136,3590000
60,10,10,,56.968472,40.9937843,3590000
82,6,17,4,56.998856,40.941021,3590000
74,1,9,,57.017249,40.975881,3593000
87,5,5,,57.0206882,40.9669665,3600000
72,2,10,,56.9704096,40.9953542,3600000
74,2,10,,56.9704096,40.9953542,3600000
75,9,9,5,57.034816,40.968979,3600000
42,13,15,5,56.9986019,40.9660396,3600000
74,2,9,,56.9663858,41.0010541,3600000
124,14,19,5,57.0292936,40.9151335,3600000
61,4,10,,57.0314557,40.9214136,3600000
69,6,9,,56.970277,40.980023,3600000
70,3,19,6,57.0065564,40.9507066,3600000
103,14,14,,57.0344665,40.9242812,3600000
76,5,9,5,56.9836893,40.9746665,3600000
78,3,9,5,57.001519,40.954974,3600000
67,2,9,4,56.9615985,41.0248153,3600000
83,2,4,,56.9995902,41.0673398,3600000
89,1,10,,57.000922,40.952439,3600000
65,8,10,,57.0330651,40.9194063,3600000
103,14,14,,57.0344665,40.9242812,3600000
103,8,14,,57.0344665,40.9242812,3606000
70,11,21,,56.993567,40.993566,3606000
103,11,14,,57.0306643,40.9242291,3611000
103,9,14,,57.0306643,40.9242291,3611000
103,8,14,,57.0344665,40.9242812,3611000
103,9,14,,57.0344665,40.9242812,3611000
103,11,14,,57.0344665,40.9242812,3611000
103,11,14,,57.0344665,40.9242812,3611000
103,9,14,,57.0344665,40.9242812,3611000
103,8,14,,57.0344665,40.9242812,3611000
103,8,14,,57.0344665,40.9242812,3611000
103,9,14,,57.0344665,40.9242812,3611000
103,11,14,,57.0344665,40.9242812,3611000
103,8,14,,57.0344665,40.9242812,3611000
103,9,14,,57.0344665,40.9242812,3611000
103,11,14,,57.0344665,40.9242812,3611000
103,9,14,,57.0344665,40.9242812,3611000
103,11,14,,57.0344665,40.9242812,3611000
70,7,20,,56.993567,40.993566,3611000
72,3,9,,57.017249,40.975881,3612000
72,4,9,,57.017249,40.975881,3612000
72,6,9,,57.017249,40.975881,3612000
72,7,9,,57.017249,40.975881,3612000
74,2,17,,57.0003851,40.9786698,3626000
72,8,9,,56.9798141,40.9798948,3628000
72,6,9,,56.9798141,40.9798948,3634000
160,1,16,5,57.0292936,40.9151335,3639000
83,9,10,5,56.998936,40.9511121,3640000
69,12,20,6,56.9933011,40.9680509,3640000
60,10,10,,56.968472,40.9937843,3640000
88,1,9,,57.000312,40.988908,3650000
77,5,10,,56.987809,40.93259,3650000
74,2,9,5,57.031286,40.9218209,3650000
57,9,9,,56.9675491,41.0133079,3650000
104,17,17,6,57.0160255,40.965432,3650000
61,2,7,5,56.9976971,40.9923582,3669000
91,1,14,,57.0344665,40.9242812,3674000
60,1,14,,57.0344665,40.9242812,3674000
77,1,14,,57.0344665,40.9242812,3674000
41,2,14,,57.0344665,40.9242812,3674000
41,2,14,,57.0344665,40.9242812,3674000
60,2,14,,57.0344665,40.9242812,3674000
77,3,14,,57.0344665,40.9242812,3674000
41,3,14,,57.0344665,40.9242812,3674000
41,3,14,,57.0344665,40.9242812,3674000
69,3,14,,57.0344665,40.9242812,3674000
79,4,14,,57.0344665,40.9242812,3674000
42,4,14,,57.0344665,40.9242812,3674000
71,4,14,,57.0344665,40.9242812,3674000
61,4,14,,57.0344665,40.9242812,3674000
79,5,14,,57.0344665,40.9242812,3674000
42,5,14,,57.0344665,40.9242812,3674000
71,5,14,,57.0344665,40.9242812,3674000
61,5,14,,57.0344665,40.9242812,3674000
79,6,14,,57.0344665,40.9242812,3674000
42,6,14,,57.0344665,40.9242812,3674000
42,6,14,,57.0344665,40.9242812,3674000
71,6,14,,57.0344665,40.9242812,3674000
61,6,14,,57.0344665,40.9242812,3674000
79,7,14,,57.0344665,40.9242812,3674000
42,7,14,,57.0344665,40.9242812,3674000
42,7,14,,57.0344665,40.9242812,3674000
71,7,14,,57.0344665,40.9242812,3674000
61,7,14,,57.0344665,40.9242812,3674000
71,8,14,,57.0344665,40.9242812,3674000
61,8,14,,57.0344665,40.9242812,3674000
74,9,14,,57.0344665,40.9242812,3674000
65,9,14,,57.0344665,40.9242812,3674000
84,10,14,,57.0344665,40.9242812,3674000
43,10,14,,57.0344665,40.9242812,3674000
65,10,14,,57.0344665,40.9242812,3674000
